@    title "RMSD"
@    xaxis  label "Time (ps)"
@    yaxis  label "RMSD (nm)"
18200.0000000    0.3266696
18300.0000000    0.3096626
18400.0000000    0.3437102
18500.0000000    0.3310256
18600.0000000    0.3754874
18700.0000000    0.2637515
18800.0000000    0.3690322
18900.0000000    0.3493905
19000.0000000    0.4276446
19100.0000000    0.3165875
19200.0000000    0.3098974
19300.0000000    0.2917208
19400.0000000    0.3283189
19500.0000000    0.3292553
19600.0000000    0.4133824
19700.0000000    0.3741483
19800.0000000    0.3537389
19900.0000000    0.2662473
20000.0000000    0.3370603
20100.0000000    0.2884751
20200.0000000    0.3418543
20300.0000000    0.3648960
20400.0000000    0.2922429
20500.0000000    0.2944847
20600.0000000    0.3479083
20700.0000000    0.3091018
20800.0000000    0.3222466
20900.0000000    0.3362144
21000.0000000    0.3867304
21100.0000000    0.4344744
21200.0000000    0.3898216
21300.0000000    0.3661534
21400.0000000    0.2895894
21500.0000000    0.3510936
21600.0000000    0.4248409
21700.0000000    0.3362616
21800.0000000    0.3262620
21900.0000000    0.2858627
22000.0000000    0.3090142
22100.0000000    0.3596021
22200.0000000    0.3560871
22300.0000000    0.3517506
22400.0000000    0.3309883
22500.0000000    0.3882420
22600.0000000    0.3110420
22700.0000000    0.3095688
22800.0000000    0.3241539
22900.0000000    0.3058676
23000.0000000    0.3158519
23100.0000000    0.2792610
23200.0000000    0.2960335
23300.0000000    0.3333074
23400.0000000    0.3751816
23500.0000000    0.3323671
23600.0000000    0.4707802
23700.0000000    0.3645236
23800.0000000    0.3265042
23900.0000000    0.3200663
24000.0000000    0.3266309
24100.0000000    0.3208363
24200.0000000    0.3714032
24300.0000000    0.2833802
24400.0000000    0.3757173
24500.0000000    0.3499775
24600.0000000    0.3895312
24700.0000000    0.3103878
24800.0000000    0.3283737
24900.0000000    0.4221393
25000.0000000    0.4079374
25100.0000000    0.3217878
25200.0000000    0.3431585
25300.0000000    0.2580119
25400.0000000    0.3712792
25500.0000000    0.3189892
25600.0000000    0.2846693
25700.0000000    0.2966420
25800.0000000    0.3072724
25900.0000000    0.2577061
26000.0000000    0.3899117
26100.0000000    0.3618365
26200.0000000    0.3402485
26300.0000000    0.3459952
26400.0000000    0.2447987
26500.0000000    0.2674348
26600.0000000    0.2677656
26700.0000000    0.3305418
26800.0000000    0.2376526
26900.0000000    0.2613318
27000.0000000    0.3238135
27100.0000000    0.2615953
27200.0000000    0.3278822
27300.0000000    0.4028780
27400.0000000    0.3986960
27500.0000000    0.2979307
27600.0000000    0.3362558
27700.0000000    0.4150142
27800.0000000    0.3508931
27900.0000000    0.3595694
28000.0000000    0.3921562
28100.0000000    0.3879950
28200.0000000    0.3619009
28300.0000000    0.3245461
28400.0000000    0.3903812
28500.0000000    0.3225288
