@    title "RMSD"
@    xaxis  label "Time (ps)"
@    yaxis  label "RMSD (nm)"
   0.0000000    0.1394280
 100.0000000    0.1475490
 200.0000000    0.2433588
 300.0000000    0.1950648
 400.0000000    0.2187708
 500.0000000    0.2008566
 600.0000000    0.1854513
 700.0000000    0.1945562
 800.0000000    0.1892736
 900.0000000    0.2166479
1000.0000000    0.2100108
1100.0000000    0.2480706
1200.0000000    0.2521738
1300.0000000    0.2144636
1400.0000000    0.1516157
1500.0000000    0.1942428
1600.0000000    0.1884899
1700.0000000    0.1887604
1800.0000000    0.1803339
1900.0000000    0.2544743
2000.0000000    0.2139505
2100.0000000    0.1351416
2200.0000000    0.1563549
2300.0000000    0.1846060
2400.0000000    0.1707612
2500.0000000    0.2170079
2600.0000000    0.2286538
2700.0000000    0.2255736
2800.0000000    0.1828574
2900.0000000    0.2061086
3000.0000000    0.1698242
3100.0000000    0.2047151
3200.0000000    0.2163134
3300.0000000    0.1984825
3400.0000000    0.2302635
3500.0000000    0.1916698
3600.0000000    0.1639924
3700.0000000    0.1838848
3800.0000000    0.1977914
3900.0000000    0.1893041
4000.0000000    0.2155816
4100.0000000    0.2358124
4200.0000000    0.1952237
4300.0000000    0.1850900
4400.0000000    0.2174402
4500.0000000    0.2068166
4600.0000000    0.2373086
4700.0000000    0.2043492
4800.0000000    0.1614921
4900.0000000    0.1998582
5000.0000000    0.1998501
5100.0000000    0.2117638
5200.0000000    0.1862191
5300.0000000    0.2411000
5400.0000000    0.2186294
5500.0000000    0.1593018
5600.0000000    0.1890091
5700.0000000    0.2093394
5800.0000000    0.1984807
5900.0000000    0.1758829
6000.0000000    0.1523912
6100.0000000    0.1882735
6200.0000000    0.1961506
6300.0000000    0.2020871
6400.0000000    0.1982511
6500.0000000    0.3043320
6600.0000000    0.2213361
6700.0000000    0.2365110
6800.0000000    0.1940172
6900.0000000    0.2189838
7000.0000000    0.2551690
7100.0000000    0.1732525
7200.0000000    0.2428023
7300.0000000    0.1413938
7400.0000000    0.1666052
7500.0000000    0.1533151
7600.0000000    0.1711327
7700.0000000    0.2210272
7800.0000000    0.1991746
7900.0000000    0.1863454
8000.0000000    0.1845855
8100.0000000    0.2135919
8200.0000000    0.1650512
8300.0000000    0.1863297
8400.0000000    0.1773462
8500.0000000    0.1771273
8600.0000000    0.1862489
8700.0000000    0.1608193
8800.0000000    0.2109292
8900.0000000    0.2161910
9000.0000000    0.2042513
9100.0000000    0.1637845
9200.0000000    0.1624199
9300.0000000    0.1735326
9400.0000000    0.1730826
9500.0000000    0.1518750
9600.0000000    0.1670500
9700.0000000    0.2725089
9800.0000000    0.1480348
9900.0000000    0.1358128
10000.0000000    0.1641108
10100.0000000    0.2015707
10200.0000000    0.2020923
10300.0000000    0.1624058
10400.0000000    0.2047289
10500.0000000    0.1887222
10600.0000000    0.1864580
10700.0000000    0.1998396
10800.0000000    0.1431680
10900.0000000    0.2174574
11000.0000000    0.1816906
11100.0000000    0.1766456
11200.0000000    0.1863757
11300.0000000    0.1814494
11400.0000000    0.2176272
11500.0000000    0.1505193
11600.0000000    0.1299824
11700.0000000    0.1656308
11800.0000000    0.1636894
11900.0000000    0.1625445
12000.0000000    0.1922253
12100.0000000    0.1954037
12200.0000000    0.1557318
12300.0000000    0.1550688
12400.0000000    0.2141109
12500.0000000    0.1874567
12600.0000000    0.1449657
12700.0000000    0.1607513
12800.0000000    0.1610956
12900.0000000    0.1282387
13000.0000000    0.1318506
13100.0000000    0.1538370
13200.0000000    0.1696173
13300.0000000    0.2600147
13400.0000000    0.1871962
13500.0000000    0.1763147
13600.0000000    0.2035766
13700.0000000    0.1895371
13800.0000000    0.1830984
13900.0000000    0.1794617
14000.0000000    0.1764502
14100.0000000    0.2174934
14200.0000000    0.1928583
14300.0000000    0.1842007
14400.0000000    0.1566954
14500.0000000    0.1610055
14600.0000000    0.1700812
14700.0000000    0.1571384
14800.0000000    0.1600091
14900.0000000    0.1431856
15000.0000000    0.1451043
15100.0000000    0.1340244
15200.0000000    0.1398442
15300.0000000    0.1514905
15400.0000000    0.1670502
15500.0000000    0.1785833
15600.0000000    0.1478845
15700.0000000    0.1502641
15800.0000000    0.1887895
15900.0000000    0.1723783
16000.0000000    0.2261666
16100.0000000    0.1751415
16200.0000000    0.1620464
16300.0000000    0.2420320
16400.0000000    0.2069730
16500.0000000    0.1659488
16600.0000000    0.1630594
16700.0000000    0.1815559
16800.0000000    0.1555021
16900.0000000    0.1668870
17000.0000000    0.2115351
17100.0000000    0.1957269
17200.0000000    0.1497967
17300.0000000    0.2085560
17400.0000000    0.2010632
17500.0000000    0.1835386
17600.0000000    0.1843873
17700.0000000    0.2377402
17800.0000000    0.2641542
17900.0000000    0.2100567
18000.0000000    0.1509490
18100.0000000    0.2437478
